year,finder,category,cves
2020,whoami working with Trend Micro's Zero Day Initiative,other,1
2020,anhkgg,other,1
2020,JeongOh Kyea (@kkokkokye) of THEORI working with Trend Micro Zero Day Initiative,other,1
2020,"Philippe Laulheret @ McAfee Advanced Threat Research with support from Eoin Carroll, Douglas McKee, Sam Quinn",other,1
2020,"Philippe Laulheret, McAfee Advanced Threat Research, with Sam Quinn, McAfee Advanced Threat Research",other,1
2020,Ahmed Jerbi,other,1
2020,JeongOh Kyea (kkokkokye) of THEORI,other,1
2020,Etienne Champetier (@champtar),other,1
2020,Jake Karnes of NetSPI,other,1
2020,Yongil Lee of Diffense(https://www.diffense.com),other,1
2020,Elliot Cao (@iamelli0t) working with Trend Micro Zero Day Initiative,other,1
2020,Petros L. K. Mantos (@0nlyslayer) and Pavlos Kolios (@pzyc0) of Bewise Labs,other,1
2020,This vulnerability was discovered by Wayne Low of Fortinet’s FortiGuard Lab,other,1
2020,Matt Austin,other,1
2020,Maciej Porebski,other,1
2020,Fabian Schmidt,other,1
2020,Tevfik DEMİREL Cyber Security Engineer at ASELSAN,other,1
2020,Rick Veldhoven of Fox-IT Company,other,1
2020,Fangming Gu (@afang5472),other,1
2020,"Robert Merget (Ruhr University Bochum), Marcus Brinkmann (Ruhr University Bochum), Nimrod Aviram (Tel Aviv University), Juraj Somorovsky (Paderborn University)",other,1
2020,Christopher Currens,other,1
2020,Arthur Khudyaev,other,1
2020,Liu Long of Ant Group Light-Year Security Lab,other,1
2020,cc working with Trend Micro's Zero Day Initiative,other,1
2020,Clément Lavoillotte of Almond and Jonas Lykkegård of secret.club,other,1
2020,Liu Wang,other,1
2020,Paul Higinbotham,other,1
2020,Zhiniang Peng (@edwardzpeng),other,1
2020,"Maxime Nadeau, Julien Pineault and Mathieu Novis of GoSecure, inc.",other,1
2020,"Victor Mata of FusionX, Accenture Security",other,1
2020,JeongOh Kyea (@kkokkokye) of THEORI,other,1
2020,WenQunWang from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2020,Piotr Cielas,other,1
2020,Matt Langlois of Github Security Team,other,1
2020,"Jaeseung Choi, Kangsu Kim, Daejin Lee and Sang Kil Cha (https://softsec.kaist.ac.kr)",other,1
2020,Marcin “Icewall” Noga of Cisco Talos,other,1
2020,Guest Anonymous,other,1
2020,Outlaw,other,1
2020,Shefang Zhong,other,1
2020,ecN4L working with Trend Micro's Zero Day Initiative,other,1
2020,Kakushi Gotou,other,1
2020,Georgios Baltas of MSRC Vulnerabilities & Mitigations Team,other,1
2020,Le Huu Quang Linh (@linhlhq) from Vietnam National Cyber Security Center (NCSC Vietnam),other,1
2020,marxixing of Kingsoft Cloud Security Team (@marxixing),other,1
2020,Stephen Fewer of Relyze,other,1
2020,Alesandro Ortiz,other,1
2021,Yuki Chen,other,65
2021,James Forshaw of Google Project Zero,other,18
2021,Anonymous working with Trend Micro Zero Day Initiative,other,18
2021,Abdelhamid Naceri (halov) working with Trend Micro Zero Day Initiative,other,15
2021,kdot working with Trend Micro Zero Day Initiative,other,14
2021,Abdelhamid Naceri working with Trend Micro Zero Day Initiative,other,14
2021,HAO LI of VenusTech ADLab,other,13
2021,Dhanesh Kizhakkinan of FireEye Inc.,other,13
2021,ziming zhang of Ant Security Light-Year Lab,other,12
2021,k0shl,other,12
2021,Anonymous,other,11
2021,David Dworken,other,9
2021,HyungSeok Han with Theori,other,8
2021,vbty,other,6
2021,Claudio Bozzato with Cisco Talos,other,6
2021,Microsoft Threat Intelligence Center (MSTIC),other,6
2021,nghiadt12 from Viettel Cyber Security working with Trend Micro Zero Day Initiative,other,6
2021,Szymon Heidrich,other,6
2021,Zhangjie and willJ,other,5
2021,Zhangjie and willJ from cdsrc,other,5
2021,RyotaK ( @ryotkak ),other,5
2021,Le Huu Quang Linh ( @linhlhq ) from Vietnam National Cyber Security Center (NCSC Vietnam),other,5
2021,Le Huu Quang Linh (@linhlhq) from Vietnam National Cyber ​​Security Center (NCSC Vietnam),other,5
2021,Steven Seeley (mr_me),other,5
2021,Mat Powell of Trend Micro Zero Day Initiative,other,5
2021,Fangming Gu ( @afang5472 ) & Zhiniang Peng( @edwardzpeng ) of Sangfor Lights Lab,other,5
2021,Fangming Gu ( @afang5472 ) and Zhiniang Peng ( @edwardzpeng ) of Sangfor Lights Lab,other,5
2021,Cameron Vincent,other,5
2021,Erik Egsgard with Field Effect Software,other,5
2021,dio0305,other,5
2021,Tran Van Khang - khangkito (VinCSS) working with Trend Micro Zero Day Initiative,other,5
2021,Ivan Fratric of Google Project Zero,other,4
2021,Quan Luo from Codesafe Team of Legendsec at Qi'anxin Group,other,4
2021,Polar Bear at Microsoft,other,4
2021,Liubenjin from Codesafe Team of Legendsec at Qi'anxin Group,other,4
2021,National Security Agency,other,4
2021,rskvp93 with Viettel Cyber Security,other,4
2021,"JIWO Technology Co., Ltd",other,4
2021,Xuefeng Li and Zhiniang Peng with Sangfor,other,4
2021,JeongOh Kyea with THEORI,other,4
2021,"Huynh Phuoc Hung, @hph0var",other,4
2021,Microsoft Platform Security & Vulnerability Research,other,4
2021,Tao Yan ( @Ga1ois ) from Palo Alto Networks,other,4
2021,JeongOh Kyea (@kkokkokye) of THEORI working with Trend Micro Zero Day Initiative,other,4
2021,David Erceg,other,4
2021,Nicolas Joly of Microsoft Corporation,other,4
2021,Andrew Bartlett of Catalyst IT,other,4
2021,Shir Tamari with Wiz.io,other,4
2021,Nir Ohfeld with Wiz.io,other,4
2021,Imre Rad,other,3
2021,Microsoft Platform Security Assurance & Vulnerability Research,other,3
2021,@expend20,other,3
2021,nghiadt12 (@nghiadt1098) from Viettel Cyber Security,other,3
2021,Yuhao Weng ( @cjm00nw ) of Sangfor & Steven Seeley ( @ϻг_ϻε ) & Zhiniang Peng @edwardzpeng,other,3
2021,RyotaK,other,3
2021,Microsoft Security Team,other,3
2021,Lockheed Martin Red Team,other,3
2021,crashman of codemize security research lab,other,3
2021,Liubenjin with Codesafe Team of Legendsec at Qi'anxin Group,other,3
2021,Kasif Dekel (@kasifdekel) Of SentinelOne and Ronen Shustin,other,3
2021,ShiLongan with NSFOCUS TIANJI LAB,other,3
2021,Azure Yang with Cyber Kunlun Lab,other,3
2021,Xuefeng Li ( @lxf02942370 ) of Sangfor & Zhiniang Peng ( @edwardzpeng ),other,3
2021,Wei,other,3
2021,liuxiaoliang and pjf,other,3
2021,Zhiniang Peng( @edwardzpeng ) & Xuefeng Li ( @lxf02942370 ) of Sangfor Lights Lab,other,3
2021,yangkang(@dnpushme),other,3
2021,JeongOh Kyea of THEORI working with Trend Micro Zero Day Initiative,other,3
2021,Huichen Lin and Dong Seong Kim of School of Information Technology and Electrical Engineering - The University of Queensland,other,3
2021,Steven Seeley (mr_me) of Source Incite working with Trend Micro Zero Day Initiative,other,3
2021,Orange Tsai(@orange_8361) from DEVCORE Research Team working with Trend Micro Zero Day Initiative,other,3
2021,David Erceg with,other,3
2021,Keqi Hu,other,3
2021,Li Qiao of Baidu Security Lab,other,3
2021,garmin working with Trend Micro Zero Day Initiative,other,3
2021,Shivam Kumar Singh with CyberXplore Private Limited,other,3
2021,Vansh Devgan with CyberXplore Private Limited,other,3
2021,Xuefeng Li ( @lxf02942370 ) and Zhiniang Peng ( @edwardzpeng ) of Sangfor,other,3
2021,OldStone of Kunlun Lab,other,3
2021,k0shl of Kunlun Lab,other,3
2021,Wen,other,2
2021,lm0963 and hackyzh at Zion Lab of DBAppSecurity,other,2
2021,Anonymous Finder,other,2
2021,yangkang ( @dnpushme ),other,2
2021,@rezer0dai,other,2
2021,Xuefeng Li ( @lxf02942370 ) & Zhiniang Peng ( @edwardzpeng ) of Sangfor Lights Lab,other,2
2021,shijie xu( @ThunderJ17 ),other,2
2021,"Ash Fox, Google Security Team",other,2
2021,Nathan Shomber of Microsoft,other,2
2021,jackery,other,2
2021,Wenguang Jiao working with Trend Micro Zero Day Initiative,other,2
2021,Terry Zhang @pnig0s,other,2
2021,Jacob Lewellen of Microsoft,other,2
2021,Adam Willard,other,2
2021,liubenjin with Codesafe Team of Legendsec at Qi'anxin Group,other,2
2021,Rick Cole (MSTIC),other,2
2021,Anonymous finder,other,2
2021,Tao Yan (@Ga1ois) with Palo Alto Networks,other,2
2021,Felix Boulet,other,2
2021,Kirtikumar Anandrao Ramchandani,other,2
2021,Prodware,other,2
2021,Hossein Lotfi of Trend Micro Zero Day Initiative,other,2
2021,Walied Assar,other,2
2021,Walied Assar https://twitter.com/waleedassar,other,2
2021,Oleksandr Mirosh (@olekmirosh) from Micro Focus Fortify,other,2
2021,Dhanesh Kizhakkinan of FireEye Inc,other,2
2021,Jinquan(@jq0904) of DBAPPSecurity Lieying Lab,other,2
2021,Orange Tsai (@orange_8361) with DEVCORE,other,2
2021,Le Huu Quang Linh ( @linhlhq ) of STARLabs,other,2
2021,Microsoft Threat Intelligence Center (MSTIC) Microsoft Security Response Center (MSRC),other,2
2021,"He YiSheng, Zhang WangJunJie, and Li WenYue of Hillstone Network Security Research Institute",other,2
2021,ZhiyiZhang from Codesafe Team of Legendsec at Qi'anxin Group,other,2
2021,RanchoIce of Singular Security Lab,other,2
2021,Ting Yu from CERT Team of Legendsec at Qi'anxin Group,other,2
2021,Vbty,other,2
2021,Le Huu Quang Linh of STARlabs,other,2
2021,Marcin Wiazowski working with Trend Micro Zero Day Initiative,other,2
2021,Sagi Tzadik and Netanel Ben-Simon of Check Point Research,other,2
2021,Boris Larin ( oct0xor ) of Kaspersky Lab,other,2
2021,Steven Seeley (mr_me) of Source Incite,other,2
2021,Orange Tsai from DEVCORE research team,other,2
2021,Volexity,other,2
2021,Will Dormann CERT/CC,other,2
2021,Chi-Yu You and Dhanesh Kizhakkinan of FireEye Inc.,other,2
2021,Lucas Leong (@_wmliang_) of Trend Micro Zero Day Initiative,other,2
2021,"Sagi Tzadik and Netanel Ben-Simon, Check Point Research",other,2
2021,RyotaK (https://twitter.com/ryotkak),other,2
2021,Dan Bjorge of Microsoft,other,2
2021,Valentino Ricotta with Thalium,other,2
2021,Zesen Ye (@wh1tc) and Zhiniang Peng (@edwardzpeng) with Sangfor,other,2
2021,Ashar Javed of Hyundai AutoEver Europe GmbH,other,2
2021,YanZiShuang(晏子霜) Of Big CjTeam,other,2
2021,Rahul Gupta of Microsoft,other,2
2021,pgboy,other,1
2021,Zhang WangJunJie and He YiSheng of Hillstone Network Neuron Security Team,other,1
2021,Jarvis_1oop,other,1
2021,"Saar Amar , Microsoft Security Response Center",other,1
2021,Maxim Suhanov of BI.ZONE,other,1
2021,0xea31,other,1
2021,Ron Waisberg ( @epsilan ) of Okta,other,1
2021,Ronald McClelland Jr. (Ronsor Labs) - https://undeleted.ronsor.com,other,1
2021,Adrian Denkiewicz of CLOAKED.pl working with Trend Micro's Zero Day Initiative,other,1
2021,Boris Larin ( Oct0xor ) of Kaspersky Lab,other,1
2021,lm0963 & hackyzh at Zion Lab and YanZiShuang of DBAppSecurity,other,1
2021,yangkang( @dnpushme ),other,1
2021,Matthew Johnson of The Missing Link,other,1
2021,"Josh Gunter, Microsoft Platform Security Assurance & Vulnerability Research",other,1
2021,Abdelhamid Naceri (halov) working with Trend Micro's Zero Day Initiative,other,1
2021,Yuki Chen of Vulcan Team,other,1
2021,Xuefeng Li @lxf02942370 & Zhiniang Peng @edwardzpeng,other,1
2021,"Christopher Vella, Microsoft Platform Security Assurance & Vulnerability Research",other,1
2021,Etienne Champetier (@champtar),other,1
2021,"Maxim Suhanov, BI.ZONE https://dfir.ru/",other,1
2021,Dima van de Wouw - Outflank Pieter Ceelen - Outflank Outflank,other,1
2021,kdot,other,1
2021,hackyzh and lm0963 of DBAppSecurity Zion Lab,other,1
2021,AIOFuzzer Working with Trend Micro Zero Day Initiative,fuzz,1
2021,Li of SEC Consult Deutschland Unternehmensberatung GmbH,other,1
2021,Kc Udonsi (@glitchnsec) of Trend Micro,other,1
2021,Wenguang Jiao,other,1
2021,"Zhihua Yao, lm0963 and CSZQ of DBAPPSecurity Zion Lab",other,1
2021,Lm0963,other,1
2021,Thomas Bouzerar (@MajorTomSec) from Synacktiv (@Synacktiv) working with Trend Micro Zero Day Initiative,other,1
2021,Fabian Schmidt,other,1
2021,Yong Chuan Koh ( @yongchuank ),other,1
2021,kpc working with Trend Micro Zero Day Initiative,other,1
2021,Peter Stöckli with Ergon Informatik,other,1
2021,"Bryce Bearchell, Daniel Reyes of Cromulence, LLC",other,1
2021,Lev Aronsky with Aleph Research by HCL AppScan,other,1
2021,Vera Mens with Aleph Security by HCL AppScan,other,1
2021,Microsoft Security Response Center (MSRC),other,1
2021,Sagi Sheinfeld with Crowdstrike,other,1
2021,Eyal Karni with Crowdstrike,other,1
2021,Yaron Zinar with CrowdStrike,other,1
2021,"Victor Mata of FusionX, Accenture Security",other,1
2021,Zhihua Yao of KunLun Lab,other,1
2021,Thibault van Geluwe,other,1
2021,"[Victor Mata](https://twitter.com/offenseindepth) of FusionX, Accenture Security",other,1
2021,Malcolm Stagg,other,1
2021,The UK's National Cyber Security Centre (NCSC),other,1
2021,Michael Taggart of UCLA Health Sciences,other,1
2021,Ronen Shustin (@ronenshh),other,1
2021,Kasif Dekel (@kasifdekel),other,1
2021,Yuhao Weng & Zhiniang Peng with Sangfor,other,1
2021,Wayne Low of Fortinet's FortiGuard Lab,other,1
2021,Xuefeng Li (@lxf02942370) & Zhiniang Peng (@edwardzpeng) of Sangfor,other,1
2021,Asuka with https://www.cyberkl.com/,other,1
2021,*HongZhenhao of Ant Group Light-Year Security Lab,other,1
2021,Laith AL-Satari,other,1
2021,"Yuchao Zhou, Zirui Yang and Wenqun Wang of ThreatBook",other,1
2021,TJ Bunnell,other,1
2021,liubenjin with Codesafe Team of Legendsec at Qianxin Group,other,1
2021,Rahul Varanasi of Microsoft,other,1
2021,Bl1nnnk,other,1
2021,HongZhenhao of Ant Group Light-Year Security Lab,other,1
2021,Fraunhofer FKIE CA&D working with Trend Micro Zero Day Initiative,other,1
2021,Sooraj KS with Sophos,other,1
2021,Thomas Bouzerar from Synacktiv working with Trend Micro Zero Day Initiative,other,1
2021,Rami Abughazaleh,other,1
2021,h3lpingk1d working with Trend Micro Zero Day Initiative,other,1
2021,Thomas Chauchefoin with SonarSource,other,1
2021,Paul Gerste with SonarSource,other,1
2021,Han Yong Lim with DB Schenker,other,1
2021,Parsia Hakimian,other,1
2021,Andrew Brandt with Sophos,other,1
2021,Nick Carr (MSTIC),other,1
2021,5n1p3r0010 from Topsec ChiXiao lab,other,1
2021,Young Min Kim of CompSec Lab at Seoul National University,other,1
2021,Fabian Bräunlein and Lukas Euler from Positive Security,other,1
2021,s1r1us and Max Garrett with https://thegrandpew.github.io/,other,1
2021,Frédéric Tran,other,1
2021,Piotr Cielas@EY,other,1
2021,Michael J. Lyons of the Xbox Console OS team,other,1
2021,YanZiShuang( @madongze ) of Big CJTeam and Gcow Team,other,1
2021,"JinQuan, MaDongZe, TuXiaoYi, and LiHao of DBAPPSecurity Co., Ltd",other,1
2021,David Wells ( @CE2Wells ) of Tenable,other,1
2021,Jarvis_1oop of Pinduoduo Security Research Lab,other,1
2021,Maxwell Whitaker of Microsoft’s Security Assurance and Vulnerability Research team,other,1
2021,Steven Seeley (mr_me) of Source Incite Source Incite,other,1
2021,Cristian Pop of Azure IoT,other,1
2021,Dominik Röttsches of Google and Mateusz Jurczyk of Google Project Zero,other,1
2021,Jack Adamson ( @jadamson08 ),other,1
2021,Numan TÜRLE of Gais Security,other,1
2021,Mohamed Sayed of IBM X-Force,other,1
2021,kdot working with Trend Micro’s Zero Day Initiative,other,1
2021,Yuhao Weng ( @cjm00nw ) & Zhiniang Peng( @edwardzpeng ) of Sangfor Lights Lab,other,1
2021,Anonymous working with the Responsible Disclosure program of de Volksbank,other,1
2021,Amit Avrahamov @avr4mit,other,1
2021,khangkito - Tran Van Khang of VinCSS,other,1
2021,Symeon Paraschoudis,other,1
2021,"Krishna Yalavarthi, WSD-ASCI team",other,1
2021,Kasif Dekel ( @kasifdekel ) of SentinelOne,other,1
2021,songmingxuan by JD logistics security,other,1
2021,Markus Wulftange of Code White GmbH (@codewhitesec),other,1
2021,Alex Birsan,other,1
2021,"madongze( @YanZiShuang ) of DBAPPSecurity Co., Ltd",other,1
2021,Simon Barsky ( @expend20 ),other,1
2021,DeepanRaj Modernmonk(Technoidz),other,1
2021,Sai Wynn Myat (@404death) of Yoma Bank Limited,other,1
2021,pgboy of 360vulcan(https://weibo.com/pgboy1988),other,1
2021,Tran Van Khang – khangkito (VinCSS),other,1
2021,Anders Kusk,other,1
2021,"madongze(@YanZiShuang) of DBAPPSecurity Co., Ltd",other,1
2021,Hardik Shah of McAfee,other,1
2021,Owen Rowe & Christopher Rowe Mycroft Solutions Ltd www.mycroftsolutions.com owen@mycroftsolutions.com,other,1
2021,ZiMi and JunGu of Alibaba Orion Security Lab,other,1
2021,rj0w,other,1
2021,Min Li,other,1
2021,"Maxime Nadeau, Julien Pineault and Mathieu Novis of GoSecure, inc.",other,1
2021,Romain Carnus of GoSecure,other,1
2021,yangkang (@dnpushme),other,1
2021,Guopengfei from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2021,Bo Qu of Palo Alto Networks,other,1
2021,Haoran Qin(@atQ4n) and Zhiniang Peng (@edwardzpeng),other,1
2021,Feeker Wang from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2021,Marc Nimmerrichter of Certitude Consulting GmbH in cooperation with SignPath GmbH,other,1
2021,Elliot Cao ( @iamelli0t ) working with Trend Micro Zero Day Initiative ” with “Lucas Leong (@_wmliang_) of Trend Micro's Zero Day Initiative,other,1
2021,Maddie Stone of Google Project Zero,other,1
2021,"Eyal Karni , CrowdStrike",other,1
2021,Ronen Haber (Palo Alto Networks),other,1
2021,@EranShimony CyberaArk,other,1
2021,Daniel Gonzalez,other,1
2021,Carlos Alberca,other,1
2021,Narendra Bhati with Lead Penetration Tester at Suma Soft Pvt. Ltd. India,other,1
2021,"Phan Thanh Duy, Brandon Chong, Cao YiTian of STAR Labs & Hồng Phi Phạm",other,1
2021,Ron Waisberg (@epsilan) of Okta,other,1
2021,Asaf Rubinfeld of Fortinet’s FortiGuard Labs,other,1
2021,Zhiyi Zhang And Liubenjin from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2021,khangkito - Trần Văn Khang with VinCSS,other,1
2021,yangkang(@dnpushme)&bianliang&wanggang&lihongfei&liujialei of 360 ATA,other,1
2021,Marcin Wiązowski working with Trend Micro Zero Day Initiative,other,1
2021,晏子霜在线征婚 ( @YanZiShuang ) of Big CJTeam,other,1
2021,14 working with Trend Micro Zero Day Initiative,other,1
2021,Le Huu Quang Linh ( @linhlhq ),other,1
2021,"Thomas Moore, Signal Hill Technologies, https://www.signalhill.tech",other,1
2021,mr_me working with Trend Micro Zero Day Initiative,other,1
2021,Ben Faull of Microsoft Corporation,other,1
2021,This vulnerability was discovered by Wayne Low of Fortinet’s FortiGuard Lab,other,1
2021,Zhijingcheng Yu of National University of Singapore,other,1
2021,Jinhua Cui of National University of Defense Technology and National University of Singapore,other,1
2021,Prateek Saxena of National University of Singapore,other,1
2021,Shweta Shinde of ETH Zurich,other,1
2021,Laurent Gaffie,other,1
2021,Shivam Bathla ( @_shivambathla ),other,1
2021,Daniel Santos (https://twitter.com/bananabr),other,1
2021,Fabien Perigaud (@0xf4b) from Synacktiv (@Synacktiv) working with Trend Micro Zero Day Initiative,other,1
2021,Windows Authentication Dev Team,other,1
2021,LE XUAN TUYEN - VNPT ISC working with Trend Micro Zero Day Initiative,other,1
2021,Dlive(@D1iv3) of Tencent Security Xuanwu Lab,other,1
2021,Yiğit Can YILMAZ (@yilmazanyigit),other,1
2021,Andy,other,1
2021,Pio,other,1
2021,Phan Thanh Duy (PTDuy) of STAR Labs & Phạm Hồng Phi (4nhdaden),other,1
2021,BOXER ( @SecBoxer ),other,1
2021,"Chris Alladoum of SophosLabs, Sophos Ltd",other,1
2021,Tomer Bar @ SafeBreach and Eran Segal @ SafeBreach,other,1
2021,Cody Hartwig of Microsoft,other,1
2021,"Alex Ionescu, CrowdStrike Inc.",other,1
2021,z3r09 from Viettel Cyber Security working with Trend Micro Zero Day Initiative,other,1
2021,nghiadt12 and huyna of Viettel Cyber Security working with Trend Micro Zero Day Initiative,other,1
2021,Tao Yan ( @Ga1ois ) working with Trend Micro Zero Day Initiative,other,1
2021,"Omer Tsarfati, CyberArk Labs, https://labs.cyberark.com",other,1
2021,Markus Wulftange,other,1
2021,James Forshaw of Google Project Zero with,other,1
2021,Zhiniang Peng ( @edwardzpeng ) and Xuefeng Li ( @lxf02942370 ),other,1
